xi              mu             p            mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       q           alpha_v     delta       ms           msint        Lambda      Lambdaint   Rm          Ga          n         x_h         x_id        x_SM        x_A         x_FM        Omega*       kappa         lambda      E           sigma_SM   sigma_A    g_A          r_A         z_A         r_max       z_t         z_max      b           Br_Bz0_SM   Bphi_Bz0_SM Bz_Bz0_SM
0.001435        0.15040        5.955        0.14907        0.16306        5.885        6.024        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        6.92        0.39        0.92        2.309        0.867       58.55       -3.26       59.55        0.51         1        2.67        2.75        3.38        7.73        1.33        0.649        0.0063      216.53      284.90      408.5        0.9        0.432       18.19       14.07    25045.12    84281.64    84281.6        0.24        2.76       -1.45        1.73
0.001435        0.16090        5.803        0.14421        0.16721        5.746        5.860        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        6.49        0.40        0.91        2.328        0.855       57.03       -3.34       58.03        0.53         1        2.71        2.78        3.46        8.49        1.33        0.654        0.0060      218.60      289.69      410.7        4.7        0.802       18.25       15.49    38910.05   189942.30   189942.3        0.25        2.55       -1.40        1.69
0.001435        0.09260        6.742        0.08812        0.09530        6.373        7.112        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.22        0.30        0.94        2.052        0.889       66.42       -2.77       67.42        0.45         1        2.42        2.53        2.87        5.49        1.35        0.628        0.0084      207.93      264.76      389.4        0.3        0.198       17.95        9.86    21700.22    38108.18    38108.2        0.21        4.04       -1.87        1.95
0.001435        0.09830        6.680        0.09827        0.11191        6.420        6.940        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.80        0.31        0.93        2.094        0.894       65.80       -2.82       66.80        0.46         1        2.45        2.56        2.91        5.67        1.33        0.629        0.0081      208.55      266.02      401.4        0.3        0.198       17.97       10.19    20893.92    38401.32    38401.3        0.21        3.90       -1.81        1.93
0.001435        0.10450        6.588        0.10453        0.11318        6.573        6.602        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.34        0.32        0.93        2.130        0.891       64.88       -2.87       65.88        0.46         1        2.48        2.59        2.96        5.86        1.34        0.631        0.0078      209.10      267.77      398.9        0.3        0.174       18.00       10.54    19728.60    38140.00    38140.0        0.22        3.74       -1.74        1.90
0.001435        0.11380        6.452        0.10770        0.11742        6.026        6.878        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.74        0.34        0.93        2.176        0.886       63.52       -2.95       64.52        0.47         1        2.52        2.62        3.06        6.17        1.35        0.635        0.0074      210.17      270.70      391.2        0.3        0.213       17.98       11.10    19299.62    40745.91    40745.9        0.22        3.50       -1.67        1.87
0.001435        0.11880        6.384        0.10369        0.12301        6.025        6.743        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.44        0.34        0.93        2.200        0.885       62.84       -3.00       63.84        0.48         1        2.54        2.64        3.12        6.35        1.35        0.637        0.0072      211.01      272.54      390.8        0.2        0.137       18.09       11.48    18640.49    41012.37    41012.4        0.22        3.39       -1.63        1.85
0.001435        0.11940        6.378        0.11559        0.12782        6.049        6.706        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.41        0.35        0.93        2.204        0.885       62.77       -2.98       63.77        0.48         1        2.55        2.65        3.10        6.35        1.34        0.637        0.0072      211.04      272.63      395.8        0.3        0.190       18.03       11.45    18874.50    41729.77    41729.8        0.22        3.40       -1.63        1.85
0.001435        0.14220        6.067        0.13843        0.15347        5.781        6.353        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        7.27        0.38        0.92        2.288        0.873       59.67       -3.18       60.67        0.50         1        2.64        2.73        3.32        7.25        1.34        0.645        0.0065      214.92      281.37      401.2        0.3        0.228       18.17       13.18    20561.68    58582.23    58582.2        0.24        2.94       -1.49        1.77
0.001435        0.14400        6.041        0.12409        0.14647        5.893        6.188        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        7.19        0.38        0.92        2.292        0.871       59.41       -3.18       60.41        0.51         1        2.65        2.73        3.34        7.39        1.34        0.646        0.0064      215.30      282.21      402.1        0.5        0.287       18.18       13.44    21842.61    65077.94    65077.9        0.24        2.88       -1.48        1.75
0.001435        0.09130        6.807        0.09134        0.10279        6.418        7.196        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.39        0.30        0.94        2.057        0.904       67.07       -2.74       68.07        0.45         1        2.42        2.53        2.84        5.47        1.32        0.625        0.0085      208.54      264.36      412.4        0.3        0.202       18.03        9.85    22976.02    39736.25    39736.2        0.21        4.09       -1.89        1.96
0.001301        0.04220        7.527        0.04095        0.04377        7.171        7.882        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       17.35        0.21        0.96        1.546        0.926       74.27       -2.18       75.27        0.40         1        2.09        2.26        2.36        4.16        1.37        0.612        0.0131      246.92      305.01      473.3        3.1        0.724       19.96        8.31   154283.10   168688.40   168688.4        0.22        6.03       -3.48        2.20
0.001301        0.04790        7.438        0.04595        0.04979        7.158        7.718        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       16.04        0.22        0.96        1.627        0.918       73.38       -2.27       74.38        0.41         1        2.13        2.26        2.42        4.28        1.36        0.613        0.0119      241.22      298.73      462.9        1.2        0.504       19.60        8.39   100465.60   116191.00   116191.0        0.22        5.73       -3.09        2.17
0.001301        0.04310        7.512        0.04301        0.04863        6.941        8.083        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       17.13        0.21        0.96        1.559        0.925       74.12       -2.20       75.12        0.40         1        2.09        2.24        2.36        4.17        1.37        0.613        0.0129      245.86      303.84      470.0        2.7        0.690       19.84        8.29   143170.90   157822.00   157822.0        0.22        5.98       -3.41        2.20
0.001301        0.06950        7.109        0.06929        0.08296        6.670        7.548        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.57        0.26        0.95        1.874        0.904       70.09       -2.54       71.09        0.43         1        2.29        2.41        2.66        4.85        1.36        0.619        0.0092      231.27      289.62      435.9        0.0        0.034       19.33        9.38    38590.61    54331.56    54331.6        0.21        4.77       -2.28        2.05
0.001301        0.07030        7.140        0.07033        0.08051        6.864        7.416        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.55        0.27        0.95        1.894        0.918       70.40       -2.53       71.40        0.43         1        2.30        2.42        2.65        4.89        1.33        0.617        0.0092      232.00      289.67      460.1        0.3        0.199       19.24        9.42    41201.52    58541.51    58541.5        0.21        4.76       -2.27        2.05
0.001301        0.08940        6.828        0.07875        0.09050        6.210        7.445        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.54        0.30        0.94        2.041        0.902       67.28       -2.72       68.28        0.45         1        2.41        2.52        2.84        5.43        1.35        0.625        0.0078      229.98      291.01      433.2        0.3        0.176       19.01       10.33    28017.09    46833.70    46833.7        0.21        4.13       -1.93        1.97
0.001301        0.05830        7.275        0.05736        0.06123        7.245        7.305        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.13        0.24        0.95        1.757        0.908       71.75       -2.41       72.75        0.42         1        2.21        2.34        2.54        4.54        1.36        0.616        0.0103      234.81      292.36      444.9        0.2        0.123       19.52        8.87    56380.48    71880.15    71880.1        0.21        5.22       -2.61        2.11
0.001301        0.09690        6.737        0.09688        0.11437        6.557        6.917        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.96        0.31        0.93        2.097        0.906       66.37       -2.78       67.37        0.45         1        2.45        2.56        2.90        5.66        1.34        0.626        0.0075      230.60      292.65      443.4        0.3        0.173       19.02       10.77    26305.58    46661.74    46661.7        0.21        3.93       -1.84        1.94
0.001301        0.08970        6.839        0.08971        0.09596        6.322        7.356        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.54        0.30        0.94        2.048        0.908       67.39       -2.73       68.39        0.45         1        2.41        2.52        2.85        5.45        1.34        0.624        0.0078      230.22      290.99      444.5        0.1        0.042       19.17       10.44    27297.66    45449.84    45449.8        0.21        4.12       -1.92        1.96
0.001301        0.11970        6.413        0.11649        0.12725        6.062        6.764        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.44        0.35        0.93        2.219        0.897       63.13       -2.95       64.13        0.48         1        2.56        2.65        3.11        6.43        1.35        0.635        0.0066      233.31      300.11      438.0        0.4        0.236       19.01       12.23    24247.89    52817.23    52817.2        0.22        3.37       -1.64        1.85
0.001301        0.10220        6.652        0.08805        0.10361        6.370        6.933        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.55        0.32        0.93        2.126        0.901       65.52       -2.82       66.52        0.46         1        2.48        2.58        2.96        5.83        1.35        0.629        0.0072      230.86      294.12      434.1        0.2        0.139       19.04       11.09    24721.80    45832.53    45832.5        0.22        3.79       -1.78        1.91
0.001301        0.12180        6.385        0.11550        0.12890        6.013        6.756        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.33        0.35        0.92        2.228        0.896       62.84       -2.97       63.84        0.48         1        2.57        2.66        3.13        6.50        1.34        0.635        0.0065      233.59      300.82      438.5        0.1        0.077       19.14       12.44    22989.37    50583.46    50583.5        0.22        3.33       -1.62        1.84
0.001301        0.12600        6.330        0.12545        0.14315        5.892        6.767        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.10        0.35        0.92        2.247        0.894       62.30       -2.99       63.30        0.48         1        2.59        2.68        3.17        6.64        1.34        0.637        0.0064      234.37      302.49      442.0        0.2        0.152       19.11       12.69    23499.43    53881.45    53881.4        0.23        3.26       -1.60        1.83
0.001301        0.15910        5.914        0.15914        0.17284        5.759        6.380        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        6.65        0.40        0.91        2.359        0.883       58.14       -3.26       59.14        0.52         1        2.72        2.79        3.43        8.36        1.30        0.648        0.0055      241.12      316.54      475.7        5.5        0.823       19.18       16.03    45237.55   185338.40   185338.4        0.25        2.62       -1.42        1.70
0.001301        0.08940        6.825        0.08334        0.08976        6.612        7.039        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.54        0.30        0.94        2.040        0.902       67.25       -2.72       68.25        0.45         1        2.41        2.52        2.85        5.43        1.36        0.625        0.0078      229.87      290.92      428.1        0.1        0.100       19.09       10.36    27373.04    45595.93    45595.9        0.21        4.13       -1.93        1.97
0.001301        0.08550        6.923        0.08549        0.09257        6.708        7.138        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.95        0.29        0.94        2.024        0.916       68.23       -2.68       69.23        0.44         1        2.39        2.51        2.80        5.32        1.32        0.621        0.0081      230.60      290.24      455.3        0.1        0.047       19.23       10.23    29609.81    47507.45    47507.4        0.21        4.26       -1.99        1.99
0.001301        0.08280        6.918        0.07484        0.08541        6.587        7.249        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.14        0.29        0.94        1.990        0.902       68.18       -2.67       69.18        0.44         1        2.37        2.49        2.79        5.23        1.36        0.623        0.0082      229.92      289.97      429.4        0.0        0.010       19.21       10.05    29235.74    45966.45    45966.4        0.21        4.32       -2.03        1.99
0.001301        0.07980        6.960        0.06990        0.08370        6.664        7.256        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.43        0.28        0.94        1.966        0.903       68.60       -2.65       69.60        0.44         1        2.35        2.47        2.76        5.15        1.36        0.622        0.0084      230.10      289.75      430.5        0.3        0.187       19.05        9.81    32219.39    49768.19    49768.2        0.21        4.41       -2.07        2.01
0.001301        0.07940        6.966        0.07577        0.09024        6.320        7.611        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.47        0.28        0.94        1.963        0.903       68.66       -2.64       69.66        0.44         1        2.35        2.47        2.76        5.14        1.36        0.622        0.0084      230.03      289.60      429.2        0.2        0.144       19.10        9.81    31999.71    49162.79    49162.8        0.21        4.43       -2.08        2.01
0.001301        0.07280        7.061        0.06453        0.07718        6.723        7.400        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.18        0.27        0.94        1.906        0.904       69.61       -2.57       70.61        0.43         1        2.31        2.43        2.69        4.95        1.36        0.620        0.0089      230.74      289.45      435.4        0.1        0.086       19.24        9.52    36017.81    52235.37    52235.4        0.21        4.65       -2.20        2.04
0.001301        0.07220        7.064        0.06355        0.07216        6.652        7.477        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.25        0.27        0.94        1.898        0.901       69.64       -2.56       70.64        0.43         1        2.31        2.43        2.77        4.93        1.37        0.620        0.0089      230.51      289.22      425.7        0.2        0.142       19.15        9.44    36496.56    52754.32    52754.3        0.21        4.67       -2.22        2.04
0.001301        0.15770        5.936        0.15766        0.16980        5.900        5.971        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        6.71        0.40        0.91        2.357        0.885       58.35       -3.28       59.35        0.51         1        2.71        2.78        3.44        8.39        1.30        0.647        0.0056      240.87      315.89      476.7        7.1        0.859       19.26       16.17    47698.91   198438.50   198438.5        0.24        2.61       -1.43        1.70
0.001301        0.12920        6.286        0.11451        0.13257        5.914        6.658        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        7.94        0.36        0.92        2.259        0.893       61.86       -3.03       62.86        0.48         1        2.60        2.69        3.20        6.77        1.34        0.638        0.0063      235.01      303.88      442.8        0.4        0.260       19.06       12.91    24584.62    58670.23    58670.2        0.23        3.19       -1.58        1.81
0.001181        0.05820        7.351        0.05822        0.06298        7.286        7.415        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.29        0.24        0.95        1.774        0.932       72.50       -2.37       73.50        0.41         1        2.23        2.35        2.54        4.59        1.33        0.612        0.0095      260.85      322.51      518.4        0.1        0.110       20.72        9.51    75457.80    94387.82    94387.8        0.21        5.24       -2.65        2.12
0.001181        0.04290        7.553        0.04290        0.04659        7.209        7.896        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       17.26        0.21        0.96        1.564        0.938       74.53       -2.18       75.53        0.40         1        2.10        2.26        2.37        4.23        1.37        0.610        0.0118      272.53      335.47      527.0        6.2        0.837       20.91        8.84   192545.60   210392.50   210392.5        0.23        5.98       -3.46        2.20
0.001181        0.13660        6.220        0.13288        0.15006        5.865        6.575        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        7.61        0.37        0.92        2.299        0.900       61.20       -3.05       62.20        0.49         1        2.64        2.72        3.29        7.17        1.35        0.639        0.0055      260.52      336.96      486.6        1.0        0.450       20.05       14.39    34127.48    87795.38    87795.4        0.23        3.02       -1.54        1.79
0.001181        0.12590        6.368        0.11351        0.13489        5.864        6.872        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.15        0.35        0.92        2.259        0.907       62.68       -2.99       63.68        0.48         1        2.59        2.68        3.19        6.72        1.34        0.635        0.0058      258.50      332.22      486.3        0.5        0.318       20.04       13.47    31327.27    71123.37    71123.4        0.23        3.24       -1.61        1.82
0.001181        0.12690        6.355        0.12632        0.14342        6.194        6.516        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.10        0.36        0.92        2.263        0.906       62.55       -2.98       63.55        0.48         1        2.60        2.68        3.20        6.78        1.34        0.635        0.0058      258.61      332.55      488.0        0.3        0.228       20.13       13.66    30830.01    70700.14    70700.1        0.23        3.20       -1.60        1.82
0.001181        0.10010        6.719        0.09666        0.10349        6.265        7.172        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.75        0.32        0.93        2.125        0.914       66.19       -2.80       67.19        0.45         1        2.47        2.58        2.94        5.79        1.35        0.626        0.0067      254.64      322.67      479.5        0.1        0.097       20.12       11.65    31070.46    55285.87    55285.9        0.22        3.84       -1.82        1.93
0.001181        0.10480        6.654        0.10347        0.11555        6.501        6.806        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.42        0.32        0.93        2.154        0.912       65.53       -2.81       66.53        0.46         1        2.50        2.60        3.00        5.94        1.35        0.627        0.0065      255.34      324.38      479.3        0.1        0.082       20.14       11.97    30067.80    55584.40    55584.4        0.22        3.72       -1.78        1.91
0.001181        0.09970        6.723        0.09133        0.10583        6.383        7.063        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.78        0.32        0.93        2.123        0.914       66.23       -2.79       67.23        0.45         1        2.47        2.57        2.96        5.79        1.35        0.626        0.0067      254.66      322.64      478.9        0.3        0.198       20.02       11.60    32183.00    57474.18    57474.2        0.22        3.84       -1.83        1.92
0.001181        0.09640        6.836        0.09642        0.09946        6.579        7.092        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.12        0.31        0.93        2.123        0.935       67.36       -2.72       68.36        0.45         1        2.47        2.57        2.91        5.70        1.31        0.621        0.0069      255.64      321.56      512.7        0.1        0.070       20.27       11.54    33975.54    58335.26    58335.3        0.21        3.96       -1.87        1.94
0.001181        0.09020        6.853        0.08476        0.09533        6.456        7.250        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.53        0.30        0.94        2.058        0.914       67.53       -2.71       68.53        0.44         1        2.42        2.53        2.87        5.49        1.36        0.623        0.0071      253.97      320.18      476.7        0.3        0.211       20.01       10.99    35153.08    58054.02    58054.0        0.21        4.10       -1.94        1.96
0.001181        0.08700        6.928        0.08695        0.09076        6.524        7.333        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       10.86        0.29        0.94        2.043        0.924       68.28       -2.66       69.28        0.44         1        2.41        2.52        2.82        5.40        1.33        0.620        0.0073      254.71      319.79      498.3        0.1        0.043       20.26       10.94    36233.37    57815.96    57816.0        0.21        4.21       -1.99        1.98
0.001181        0.08480        6.930        0.08211        0.09455        6.428        7.431        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.01        0.29        0.94        2.018        0.915       68.30       -2.67       69.30        0.44         1        2.39        2.50        2.81        5.33        1.36        0.621        0.0074      254.16      319.48      479.4        0.1        0.089       20.18       10.76    36678.68    57781.21    57781.2        0.21        4.26       -2.01        1.99
0.001181        0.08340        6.947        0.07039        0.08359        6.850        7.044        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.14        0.29        0.94        2.006        0.914       68.47       -2.66       69.47        0.44         1        2.38        2.49        2.81        5.29        1.36        0.621        0.0075      253.96      319.06      474.2        0.2        0.147       20.12       10.65    37871.98    59110.25    59110.2        0.21        4.29       -2.04        1.99
0.001181        0.07090        7.127        0.06619        0.07624        6.811        7.442        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.47        0.27        0.95        1.898        0.916       70.27       -2.53       71.27        0.43         1        2.31        2.42        2.68        4.93        1.36        0.617        0.0083      255.31      318.65      482.2        0.2        0.152       20.27        9.99    48374.67    67982.32    67982.3        0.21        4.71       -2.27        2.05
0.001181        0.07050        7.131        0.06339        0.07102        6.726        7.537        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.51        0.27        0.95        1.894        0.916       70.31       -2.54       71.31        0.43         1        2.30        2.42        2.68        4.92        1.36        0.617        0.0083      255.48      318.81      482.1        0.3        0.220       20.20        9.94    49513.63    69493.86    69493.9        0.21        4.73       -2.28        2.05
0.001181        0.05550        7.361        0.05553        0.06272        7.126        7.595        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.67        0.24        0.95        1.734        0.924       72.61       -2.36       73.61        0.41         1        2.20        2.33        2.51        4.51        1.36        0.613        0.0098      261.52      323.72      504.0        0.9        0.414       20.43        9.22    85871.94   105595.60   105595.6        0.21        5.35       -2.74        2.13
0.001181        0.05930        7.299        0.05701        0.06002        6.997        7.601        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.06        0.24        0.95        1.777        0.920       71.99       -2.40       72.99        0.42         1        2.23        2.35        2.56        4.61        1.36        0.614        0.0093      259.30      321.70      493.6        0.6        0.334       20.36        9.38    72053.92    91677.59    91677.6        0.21        5.18       -2.60        2.11
0.001181        0.06000        7.329        0.05998        0.06685        7.087        7.571        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.02        0.24        0.95        1.795        0.933       72.29       -2.39       73.29        0.41         1        2.24        2.36        2.56        4.64        1.33        0.612        0.0093      260.08      321.72      518.2        0.3        0.220       20.58        9.55    71956.42    91637.50    91637.5        0.21        5.16       -2.59        2.11
0.001181        0.06520        7.208        0.06485        0.07141        7.070        7.346        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       13.20        0.26        0.95        1.840        0.916       71.08       -2.47       72.08        0.42         1        2.27        2.39        2.62        4.77        1.37        0.616        0.0087      256.90      319.76      479.6        0.6        0.321       20.17        9.62    58744.84    78890.79    78890.8        0.21        4.93       -2.42        2.08
0.001181        0.06660        7.251        0.06657        0.07192        7.095        7.407        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       13.12        0.26        0.95        1.871        0.936       71.51       -2.46       72.51        0.42         1        2.29        2.41        2.63        4.83        1.32        0.613        0.0087      258.03      319.74      519.3        0.5        0.276       20.36        9.83    59957.42    81116.09    81116.1        0.21        4.90       -2.40        2.08
0.001181        0.07020        7.138        0.06846        0.07125        6.550        7.726        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.56        0.26        0.95        1.891        0.917       70.38       -2.53       71.38        0.43         1        2.30        2.42        2.67        4.91        1.36        0.617        0.0083      255.66      318.94      484.5        0.2        0.137       20.31        9.97    49236.59    68759.14    68759.1        0.21        4.74       -2.29        2.05
0.001181        0.07050        7.130        0.07001        0.07811        6.834        7.426        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.51        0.27        0.95        1.893        0.916       70.30       -2.54       71.30        0.43         1        2.30        2.42        2.67        4.92        1.37        0.617        0.0083      255.37      318.72      477.9        0.4        0.263       20.13        9.91    50034.74    70322.47    70322.5        0.21        4.73       -2.28        2.05
0.001181        0.09790        6.747        0.09079        0.10253        6.532        6.962        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.92        0.31        0.93        2.111        0.914       66.47       -2.77       67.47        0.45         1        2.46        2.57        2.94        5.72        1.36        0.625        0.0068      254.41      322.05      475.9        0.3        0.176       20.04       11.47    32218.51    56469.25    56469.2        0.21        3.90       -1.85        1.93
0.001181        0.09790        6.748        0.09526        0.10385        6.372        7.124        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        9.91        0.31        0.93        2.112        0.914       66.48       -2.78       67.48        0.45         1        2.46        2.57        2.93        5.73        1.35        0.625        0.0068      254.50      322.11      479.7        0.3        0.212       20.00       11.46    32639.83    57341.95    57341.9        0.21        3.90       -1.85        1.93
0.001071        0.12780        6.380        0.11953        0.13054        5.873        6.886        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.10        0.36        0.92        2.281        0.917       62.80       -2.97       63.80        0.48         1        2.61        2.69        3.24        6.89        1.35        0.633        0.0052      286.06      366.50      538.0        1.1        0.477       21.05       14.50    41961.37    96254.31    96254.3        0.23        3.17       -1.61        1.81
0.001071        0.14760        6.137        0.14756        0.16056        5.798        6.476        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        7.19        0.38        0.92        2.357        0.913       60.37       -3.12       61.37        0.50         1        2.69        2.76        3.37        8.00        1.31        0.639        0.0048      290.32      375.53      568.3       10.3        0.895       21.20       16.97    63989.77   203570.70   203570.7        0.24        2.78       -1.50        1.74
0.001071        0.12970        6.393        0.12972        0.14749        5.997        6.789        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.04        0.36        0.92        2.303        0.930       62.93       -2.98       63.93        0.48         1        2.62        2.71        3.21        6.91        1.32        0.632        0.0052      286.61      366.43      563.9        1.0        0.470       21.12       14.60    42440.60    97648.65    97648.6        0.23        3.18       -1.60        1.82
0.001071        0.08170        7.032        0.08171        0.09420        6.690        7.373        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       11.39        0.29        0.94        2.010        0.934       69.31       -2.62       70.31        0.43         1        2.38        2.49        2.79        5.28        1.34        0.617        0.0069      281.64      351.41      547.9        0.0        0.013       21.42       11.32    49077.63    73797.64    73797.6        0.21        4.36       -2.08        2.00
0.001071        0.11800        6.511        0.11560        0.13480        6.165        6.858        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.63        0.34        0.93        2.237        0.921       64.11       -2.89       65.11        0.47         1        2.57        2.66        3.13        6.45        1.36        0.630        0.0055      284.01      361.90      530.7        0.1        0.113       21.25       13.71    36861.86    75033.35    75033.4        0.22        3.41       -1.68        1.86
0.001071        0.12300        6.447        0.11318        0.12327        6.171        6.722        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0        8.36        0.35        0.92        2.260        0.920       63.47       -2.93       64.47        0.47         1        2.59        2.68        3.17        6.64        1.35        0.631        0.0054      284.90      363.98      536.4        0.3        0.206       21.23       14.09    37685.76    80452.58    80452.6        0.23        3.31       -1.64        1.84
0.001071        0.07230        7.143        0.06912        0.07317        6.882        7.403        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       12.37        0.27        0.94        1.920        0.928       70.42       -2.53       71.42        0.43         1        2.32        2.44        2.71        5.00        1.37        0.616        0.0074      282.45      351.39      530.2        0.6        0.309       21.20       10.61    61424.78    86246.48    86246.5        0.21        4.66       -2.26        2.05
0.001071        0.05440        7.407        0.05216        0.06022        7.116        7.697        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.92        0.23        0.95        1.728        0.934       73.06       -2.33       74.06        0.41         1        2.20        2.32        2.52        4.52        1.37        0.611        0.0090      290.29      357.96      550.8        1.1        0.480       21.62        9.77   115142.80   138122.50   138122.5        0.21        5.38       -2.82        2.14
0.001071        0.05620        7.380        0.05531        0.06236        6.941        7.819        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.62        0.24        0.95        1.749        0.933       72.80       -2.35       73.80        0.41         1        2.21        2.34        2.54        4.56        1.37        0.612        0.0088      289.06      356.74      548.4        0.4        0.239       21.81        9.94   102339.80   124327.20   124327.2        0.21        5.30       -2.75        2.13
0.001071        0.05780        7.357        0.05773        0.05980        6.944        7.770        0.10        1.0        1.0        1.0        2.0       -2.0       -2.0       -2.0       -2.0       14.36        0.24        0.95        1.768        0.933       72.57       -2.37       73.57        0.41         1        2.22        2.35        2.56        4.60        1.37        0.612        0.0086      288.27      356.01      547.2        0.8        0.408       21.54        9.92    98459.30   121694.20   121694.2        0.21        5.24       -2.69        2.12
