xi              mu_min         mu_max         p_min        p_max        ep          alpha_m    chi_m      Pm         alpha_t    ddmp       ddmt       ddmv       ddmb       Iflag     gamma1          gamma2          Hmax        x1          x2          dx1         dx2         mu             p            q            delta        ms           alpha_v      kappa_BP       lambda_BP   Omega_star   E           x_SM        x_A
0.011086        0.06346        0.07392        4.568        4.869        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06469        4.718        8.791        0.968        1.200        0.254        0.06358       35.68        0.748       51.01        2.84        6.38
0.010058        0.01773        0.02076        5.252        5.709        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01980        5.481       18.744        0.980        0.771        0.141        0.12152       34.29        0.730       47.70        3.09        5.33
0.010058        0.06413        0.07089        4.365        5.265        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06413        4.815        9.010        0.968        1.219        0.253        0.05874       39.21        0.743       55.91        2.86        6.39
0.010058        0.05892        0.07058        4.591        4.856        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06598        4.723        8.710        0.968        1.213        0.257        0.05733       39.39        0.748       56.51        2.88        6.69
0.010058        0.06108        0.06970        4.448        4.930        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06707        4.689        8.573        0.968        1.214        0.259        0.05669       39.49        0.749       56.78        2.91        6.87
0.010058        0.06752        0.07473        4.513        4.811        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06797        4.662        8.465        0.967        1.215        0.261        0.05617       39.57        0.750       56.99        2.92        7.04
0.010058        0.06861        0.08005        4.505        4.881        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06861        4.693        8.479        0.967        1.229        0.262        0.05620       39.60        0.748       56.88        2.94        7.04
0.010058        0.01553        0.01740        5.423        6.008        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01728        5.715       20.952        0.981        0.751        0.131        0.13896       34.31        0.720       47.12        2.94        4.91
0.010058        0.01673        0.01826        5.411        5.975        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.01754        5.693       20.712        0.981        0.754        0.132        0.13699       34.29        0.721       47.15        2.94        4.95
0.010058        0.05559        0.06178        4.805        5.464        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05559        5.135       10.347        0.969        1.211        0.236        0.06527       38.44        0.729       53.74        2.72        5.51
0.010058        0.05391        0.06405        4.612        5.013        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06302        4.812        9.088        0.968        1.208        0.251        0.05914       39.12        0.744       55.82        2.80        6.30
0.010058        0.06042        0.06682        4.587        5.133        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06142        4.860        9.301        0.969        1.204        0.248        0.06017       38.97        0.742       55.45        2.80        6.11
0.010058        0.05619        0.06199        4.758        5.142        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05841        4.950        9.723        0.969        1.196        0.242        0.06223       38.69        0.738       54.76        2.73        5.81
0.010058        0.04529        0.05099        5.059        5.431        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04832        5.245       11.365        0.971        1.153        0.220        0.07062       37.72        0.726       52.48        2.53        5.00
0.009125        0.05252        0.05496        4.792        5.465        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05382        5.128       10.510        0.970        1.190        0.232        0.06009       42.17        0.730       59.27        2.65        5.48
0.009125        0.05030        0.06033        5.040        5.348        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05155        5.194       10.884        0.970        1.179        0.227        0.06184       41.95        0.728       58.73        2.62        5.29
0.009125        0.04664        0.05210        5.004        5.633        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04732        5.319       11.649        0.971        1.157        0.218        0.06551       41.52        0.723       57.73        2.54        4.98
0.009125        0.06157        0.07089        4.414        5.333        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06244        4.873        9.247        0.968        1.218        0.250        0.05439       43.02        0.741       61.38        2.82        6.34
0.009125        0.05899        0.06234        4.602        5.253        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06061        4.928        9.495        0.968        1.213        0.246        0.05549       42.85        0.739       60.93        2.82        6.13
0.009125        0.05277        0.05925        4.912        5.069        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05849        4.990        9.795        0.969        1.207        0.242        0.05683       42.64        0.736       60.41        2.73        5.91
0.009125        0.03730        0.04129        5.310        5.854        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03855        5.582       13.590        0.973        1.096        0.196        0.07556       40.68        0.713       55.73        2.36        4.41
0.009125        0.05259        0.05771        4.907        5.570        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05259        5.239       10.864        0.970        1.201        0.229        0.06169       42.10        0.725       58.72        2.67        5.36
0.009125        0.06158        0.06805        4.537        5.018        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06562        4.777        8.834        0.968        1.224        0.256        0.05258       43.33        0.745       62.18        2.91        6.80
0.009125        0.03093        0.03554        5.367        5.987        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03540        5.677       14.441        0.974        1.068        0.188        0.08035       40.40        0.710       55.07        2.29        4.22
0.009125        0.03059        0.03607        5.262        6.094        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03538        5.678       14.446        0.974        1.068        0.188        0.08038       40.40        0.710       55.07        2.29        4.21
0.008278        0.04759        0.05382        4.817        5.684        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05107        5.250       11.056        0.970        1.187        0.226        0.05690       46.23        0.725       64.71        2.60        5.34
0.008278        0.05034        0.05944        4.995        5.554        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05034        5.274       11.189        0.970        1.183        0.224        0.05747       46.15        0.724       64.51        2.60        5.28
0.008278        0.04384        0.04958        4.910        5.793        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04765        5.351       11.679        0.971        1.168        0.218        0.05963       45.87        0.721       63.84        2.55        5.07
0.008278        0.04534        0.04725        5.124        5.684        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04588        5.404       12.027        0.971        1.157        0.214        0.06120       45.69        0.719       63.40        2.52        4.94
0.008278        0.03964        0.04490        5.096        5.761        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04490        5.428       12.217        0.972        1.150        0.212        0.06207       45.58        0.718       63.18        2.63        4.87
0.008278        0.03923        0.04717        5.410        5.685        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04109        5.548       13.069        0.973        1.125        0.203        0.06606       45.21        0.714       62.25        2.43        4.61
0.008278        0.03917        0.04460        5.332        5.906        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03917        5.619       13.568        0.973        1.112        0.198        0.06847       45.05        0.711       61.78        2.39        4.49
0.008278        0.04208        0.04666        5.132        5.623        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04666        5.378       11.864        0.971        1.162        0.216        0.06046       45.76        0.720       63.61        2.62        4.99
0.008278        0.06017        0.06784        4.833        5.224        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06017        5.029        9.726        0.968        1.233        0.245        0.05129       47.18        0.733       66.85        2.80        6.17
0.008278        0.05420        0.05875        5.078        5.349        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05420        5.213       10.645        0.969        1.214        0.233        0.05511       46.59        0.726       65.29        2.69        5.59
0.008278        0.04912        0.05410        4.858        5.549        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05270        5.204       10.780        0.970        1.195        0.230        0.05571       46.40        0.727       65.12        2.65        5.46
0.008278        0.05759        0.06515        4.709        5.259        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06016        4.984        9.641        0.968        1.222        0.245        0.05097       47.17        0.736       67.05        2.79        6.20
0.008278        0.06390        0.07030        4.736        5.020        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06390        4.878        9.145        0.968        1.233        0.253        0.04896       47.55        0.740       68.01        2.86        6.71
0.008278        0.05930        0.06630        4.547        5.341        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.06151        4.944        9.453        0.968        1.226        0.248        0.05020       47.31        0.737       67.41        2.82        6.36
0.008278        0.05328        0.05919        4.917        5.317        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05563        5.117       10.307        0.969        1.207        0.236        0.05371       46.70        0.730       65.87        2.71        5.73
0.008278        0.03395        0.03795        5.270        6.230        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03451        5.750       14.818        0.974        1.068        0.186        0.07494       44.63        0.707       60.79        2.30        4.21
0.007510        0.03363        0.03850        5.536        6.072        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03412        5.804       15.044        0.974        1.072        0.185        0.06912       49.35        0.704       67.23        2.29        4.24
0.007510        0.04869        0.05496        4.862        5.526        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05442        5.194       10.582        0.969        1.212        0.233        0.04983       51.36        0.727       72.33        2.70        5.71
0.007510        0.05691        0.06068        4.732        5.353        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05962        5.043        9.799        0.968        1.231        0.244        0.04685       51.93        0.733       73.76        2.79        6.28
0.007510        0.03653        0.03996        5.262        6.144        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03736        5.703       14.110        0.973        1.102        0.193        0.06467       49.61        0.708       67.93        2.35        4.44
0.007510        0.69002        0.82084        3.031        3.328        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.70331        3.179        1.553        0.846        2.666        0.839        0.00870       53.50        0.715       74.19        1.90       15.73
0.007510        0.04745        0.05098        5.010        5.734        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04833        5.372       11.638        0.971        1.181        0.220        0.05398       50.71        0.720       70.69        2.59        5.20
0.007510        0.03444        0.03742        5.467        6.112        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03463        5.790       14.895        0.974        1.077        0.186        0.06839       49.39        0.705       67.33        2.31        4.27
0.007510        0.05498        0.06410        4.756        5.662        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05498        5.209       10.557        0.969        1.221        0.234        0.04971       51.45        0.726       72.35        2.71        5.76
0.007510        0.05673        0.06340        4.977        5.085        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05996        5.031        9.748        0.968        1.232        0.245        0.04667       51.96        0.733       73.86        2.81        6.32
0.007510        0.63756        0.73479        2.974        3.362        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.70801        3.168        1.542        0.846        2.666        0.841        0.00865       53.48        0.715       74.16        1.90       16.04
0.007510        0.04471        0.05007        5.359        5.571        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04521        5.465       12.255        0.971        1.162        0.213        0.05652       50.37        0.716       69.87        2.50        4.97
0.007510        0.04987        0.05941        5.084        5.545        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05032        5.314       11.276        0.970        1.192        0.224        0.05253       50.92        0.722       71.21        2.62        5.35
0.006813        0.04868        0.05477        4.893        5.571        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05448        5.232       10.653        0.969        1.221        0.233        0.04548       56.66        0.725       79.81        2.74        5.83
0.006813        0.03159        0.03579        5.693        6.077        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03290        5.885       15.543        0.975        1.067        0.181        0.06498       54.54        0.701       74.17        2.29        4.24
0.006813        0.03312        0.03971        5.531        6.036        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03611        5.784       14.562        0.974        1.099        0.190        0.06063       54.76        0.704       74.85        2.34        4.44
0.006813        0.03408        0.03822        5.388        6.082        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03764        5.735       14.135        0.973        1.113        0.194        0.05882       54.88        0.706       75.21        2.40        4.53
0.006813        0.03595        0.04102        5.457        5.985        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03809        5.721       14.014        0.973        1.117        0.195        0.05831       54.92        0.706       75.31        2.40        4.56
0.006813        0.03892        0.04058        5.418        5.977        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03892        5.697       13.802        0.973        1.124        0.197        0.05742       55.01        0.707       75.52        2.41        4.61
0.006813        0.03834        0.04123        5.307        5.938        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04123        5.622       13.222        0.972        1.142        0.203        0.05508       55.21        0.710       76.11        2.53        4.76
0.006813        0.04458        0.05035        5.167        5.818        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04566        5.492       12.254        0.971        1.174        0.214        0.05131       55.68        0.715       77.30        2.54        5.08
0.006813        0.04596        0.05511        5.245        5.724        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04597        5.484       12.193        0.971        1.176        0.214        0.05108       55.72        0.715       77.38        2.54        5.10
0.006813        0.05166        0.05851        5.123        5.469        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05230        5.296       11.014        0.970        1.211        0.229        0.04676       56.42        0.722       79.18        2.68        5.62
0.006813        0.05090        0.06004        5.057        5.399        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05465        5.228       10.628        0.969        1.222        0.234        0.04540       56.68        0.725       79.85        2.71        5.85
0.006813        0.05441        0.06004        4.901        5.324        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05859        5.112       10.025        0.968        1.237        0.242        0.04331       57.13        0.730       81.02        2.79        6.34
0.006813        0.05024        0.05186        5.147        5.516        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05115        5.332       11.216        0.970        1.206        0.226        0.04748       56.29        0.721       78.84        2.64        5.53
0.006813        0.05398        0.05983        4.848        5.451        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05732        5.149       10.213        0.968        1.233        0.239        0.04395       56.98        0.728       80.64        2.75        6.16
0.006813        0.05423        0.05789        4.978        5.357        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05669        5.168       10.308        0.969        1.230        0.238        0.04428       56.91        0.727       80.45        2.78        6.08
0.006813        0.64140        0.76265        2.949        3.268        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.70990        3.188        1.547        0.844        2.686        0.843        0.00784       58.75        0.713       81.45        1.91       16.89
0.006813        0.04598        0.04900        5.301        5.533        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04825        5.417       11.746        0.970        1.190        0.220        0.04941       55.97        0.718       78.01        2.59        5.28
0.006813        0.05055        0.05240        5.002        5.636        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05153        5.319       11.147        0.970        1.207        0.227        0.04724       56.33        0.721       78.95        2.64        5.56
0.006181        0.04640        0.04925        5.181        5.770        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04756        5.476       11.961        0.971        1.194        0.218        0.04559       61.70        0.715       85.91        2.58        5.32
0.006181        0.03883        0.04352        5.332        6.189        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03883        5.761       13.972        0.973        1.135        0.197        0.05274       60.87        0.704       83.43        2.43        4.69
0.006181        0.04655        0.05451        5.265        5.738        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04667        5.502       12.135        0.971        1.189        0.216        0.04618       61.60        0.714       85.65        2.58        5.25
0.006181        0.04207        0.04784        5.229        5.805        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04622        5.517       12.231        0.971        1.186        0.215        0.04651       61.56        0.713       85.51        2.56        5.21
0.006181        0.03966        0.04489        5.314        6.040        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04084        5.677       13.415        0.972        1.147        0.202        0.05070       60.99        0.707       84.00        2.45        4.81
0.006181        0.04680        0.05167        5.240        5.474        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05159        5.357       11.220        0.970        1.217        0.227        0.04312       62.17        0.719       87.13        2.67        5.68
0.006181        0.04793        0.05336        5.273        5.609        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04874        5.441       11.736        0.970        1.201        0.221        0.04484       61.84        0.716       86.26        2.61        5.42
0.006181        0.02822        0.03188        5.597        6.393        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03064        5.995       16.424        0.975        1.049        0.175        0.06272       60.26        0.696       81.68        2.25        4.19
0.006181        0.03472        0.03792        5.515        6.030        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03777        5.772       14.202        0.973        1.122        0.194        0.05364       60.71        0.704       83.19        2.40        4.61
0.006181        0.03045        0.03376        5.869        5.957        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03327        5.913       15.528        0.974        1.079        0.182        0.05892       60.38        0.699       82.16        2.30        4.33
0.006181        0.04966        0.05293        4.910        5.782        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.05196        5.346       11.156        0.969        1.219        0.228        0.04291       62.21        0.720       87.25        2.68        5.72
0.005608        0.03933        0.04259        5.409        6.124        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03933        5.766       13.894        0.973        1.144        0.198        0.04763       67.27        0.704       92.37        2.43        4.81
0.005608        0.03407        0.03995        5.425        6.241        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03706        5.833       14.492        0.973        1.123        0.192        0.04971       67.06        0.701       91.78        2.38        4.65
0.005608        0.67287        0.74291        3.047        3.390        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.68361        3.304        1.635        0.844        2.732        0.827        0.00671       71.15        0.708       98.40        1.88       16.14
0.005608        0.04264        0.04362        5.201        6.119        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04270        5.660       13.071        0.972        1.170        0.207        0.04491       67.59        0.707       93.34        2.49        5.05
0.005608        0.03844        0.04330        5.656        6.007        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03844        5.832       14.217        0.973        1.143        0.196        0.04870       67.34        0.701       92.08        2.43        4.76
0.005608        0.03620        0.03970        5.571        6.118        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03669        5.845       14.595        0.973        1.120        0.192        0.05007       67.03        0.701       91.68        2.38        4.63
0.005608        0.04870        0.05133        5.355        5.679        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04870        5.517       11.904        0.970        1.217        0.221        0.04120       68.35        0.712       95.06        2.64        5.57
0.005608        0.04284        0.04568        5.392        5.954        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04284        5.673       13.079        0.972        1.174        0.207        0.04491       67.66        0.707       93.33        2.52        5.06
0.005608        0.64498        0.71773        3.224        3.483        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.66466        3.353        1.687        0.845        2.734        0.815        0.00689       71.32        0.707       98.54        1.89       14.95
0.005087        0.62704        0.69544        3.334        3.568        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.63793        3.451        1.776        0.847        2.756        0.799        0.00650       78.67        0.704      108.44        1.84       14.05
0.005087        0.03367        0.03814        5.769        5.986        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03685        5.878       14.645        0.973        1.128        0.192        0.04562       74.16        0.699      101.42        2.40        4.75
0.005087        0.03728        0.04342        5.692        5.904        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.03944        5.798       13.950        0.972        1.151        0.199        0.04341       74.37        0.702      102.11        2.46        4.92
0.005087        0.04170        0.04566        5.298        6.237        0.10        1.0        1.0        1.0        0.0       -2.0       -2.0       -2.0       -2.0         2        1.000000        1.000000        0.20        0.30       10.00        0.20        2.00        0.04170        5.768       13.483        0.972        1.178        0.204        0.04195       74.75        0.702      102.72        2.51        5.12
